帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
248,1,8.237,-7.775,-0.501,大黄锥,本帧匹配成功,0.445,大黄锥,0.808
248,2,8.028,1.548,-0.841,小黄锥,沿用历史颜色,,,
248,3,7.597,-0.623,-0.830,蓝色,沿用历史颜色,,,
248,4,7.737,-5.949,-0.797,红色,本帧颜色确认,0.316,红色,0.768
248,5,11.086,-8.919,-0.363,大黄锥,沿用历史颜色,,,
248,6,7.969,2.684,-0.832,未知,雷达框未匹配,,,
248,7,10.825,1.563,-0.753,小黄锥,颜色冲突，保持原色,0.481,红色,0.104
248,8,11.064,-7.778,-0.304,蓝色,沿用历史颜色,,,
248,9,11.254,-0.293,-0.733,红色,本帧颜色确认,0.320,红色,0.617
248,10,11.546,-5.455,-0.828,未知,雷达框未匹配,,,
248,11,6.261,-3.539,-0.798,红色,本帧颜色确认,0.483,红色,0.842
248,12,10.757,3.100,-0.830,未知,雷达框未匹配,,,
248,13,12.519,0.658,-0.751,红色,本帧颜色确认,0.318,红色,0.441
248,14,13.226,-2.662,-0.743,红色,沿用历史颜色,,,
