帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
680,1,9.995,-5.362,-0.611,大黄锥,本帧颜色确认,0.517,大黄锥,0.768
680,2,7.119,-5.627,-0.596,大黄锥,本帧颜色确认,0.616,大黄锥,0.722
680,3,9.886,-4.926,-0.509,大黄锥,本帧颜色确认,0.437,大黄锥,0.722
680,4,7.288,4.231,-0.797,小黄锥,本帧颜色确认,0.404,小黄锥,0.617
680,5,8.331,2.267,-0.800,蓝色,沿用历史颜色,,,
680,6,12.097,2.611,-0.803,红色,本帧颜色确认,0.404,红色,0.672
680,7,7.234,-6.090,-0.637,大黄锥,本帧颜色确认,0.487,大黄锥,0.842
680,8,9.096,3.873,-0.813,蓝色,沿用历史颜色,,,
680,9,10.331,5.230,-0.781,蓝色,本帧颜色确认,0.226,蓝色,0.617
680,10,6.659,6.745,-0.796,小黄锥,本帧颜色确认,0.530,小黄锥,0.768
680,11,11.024,-7.340,-0.868,红色,本帧颜色确认,0.295,红色,0.722
680,12,10.578,0.702,-0.770,红色,本帧颜色确认,0.400,红色,0.722
680,13,9.686,-2.184,-0.816,红色,本帧颜色确认,0.455,红色,0.560
680,14,4.711,3.423,-0.830,小黄锥,本帧颜色确认,0.545,小黄锥,0.768
680,15,15.086,4.214,-0.753,红色,本帧匹配成功,0.369,红色,0.175
680,16,7.466,-8.754,-0.852,蓝色,本帧颜色确认,0.281,蓝色,0.768
680,17,14.183,7.105,-0.769,蓝色,本帧颜色确认,0.391,蓝色,0.158
680,18,7.983,-15.090,-0.953,未知,雷达框未匹配,,,
680,19,6.018,8.561,-0.782,小黄锥,沿用历史颜色,,,
680,20,5.399,-2.983,-0.831,蓝色,本帧颜色确认,0.558,蓝色,0.842
