帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
566,1,9.430,-7.368,-0.644,大黄锥,本帧颜色确认,0.571,大黄锥,0.808
566,2,7.318,6.540,-0.827,小黄锥,本帧颜色确认,0.485,小黄锥,0.722
566,3,8.009,2.353,-0.794,小黄锥,本帧颜色确认,0.706,小黄锥,0.328
566,4,12.166,-6.547,-0.630,大黄锥,本帧匹配成功,0.639,大黄锥,0.672
566,5,9.646,9.026,-0.872,小黄锥,沿用历史颜色,,,
566,6,13.504,-1.025,-0.786,红色,本帧颜色确认,0.523,红色,0.617
566,7,12.440,2.280,-0.801,小黄锥,颜色冲突，保持原色,0.450,蓝色,0.617
566,8,7.647,4.593,-0.849,小黄锥,沿用历史颜色,,,
566,9,7.709,0.202,-0.819,红色,本帧颜色确认,0.683,红色,0.768
566,10,7.952,-4.097,-0.796,蓝色,本帧颜色确认,0.614,蓝色,0.722
566,11,12.325,-3.802,-0.885,红色,本帧颜色确认,0.641,红色,0.672
566,12,11.474,0.740,-0.729,蓝色,沿用历史颜色,,,
566,13,9.370,-6.925,-0.559,大黄锥,本帧颜色确认,0.504,大黄锥,0.560
566,14,7.086,8.799,-0.785,未知,雷达框未匹配,,,
566,15,10.697,2.841,-0.871,蓝色,沿用历史颜色,,,
566,16,8.285,8.832,-0.732,小黄锥,本帧颜色确认,0.501,小黄锥,0.672
566,17,10.335,5.396,-0.817,小黄锥,本帧颜色确认,0.543,小黄锥,0.328
566,18,15.289,0.664,-0.806,红色,本帧颜色确认,0.436,红色,0.441
566,19,5.894,1.221,-0.800,红色,本帧颜色确认,0.767,红色,0.842
566,20,9.898,7.230,-0.784,小黄锥,本帧颜色确认,0.645,大黄锥,0.383
566,21,3.787,1.807,-0.821,红色,本帧颜色确认,0.669,红色,0.896
566,22,12.269,-7.000,-0.514,大黄锥,本帧颜色确认,0.435,大黄锥,0.722
566,23,13.826,3.463,-0.757,蓝色,本帧颜色确认,0.465,蓝色,0.129
