帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
14,1,6.361,0.895,-0.409,大黄锥,沿用历史颜色,,,
14,2,6.787,0.782,-0.595,大黄锥,本帧颜色确认,0.745,大黄锥,0.896
14,3,6.107,-1.937,-0.585,大黄锥,本帧颜色确认,0.864,大黄锥,0.916
14,4,13.100,-7.288,-0.817,蓝色,本帧颜色确认,0.301,蓝色,0.233
14,5,6.591,-1.941,-0.699,未知,雷达框未匹配,,,
14,6,11.727,2.241,-0.776,红色,本帧颜色确认,0.439,红色,0.560
14,7,14.308,-3.144,-0.806,红色,本帧颜色确认,0.309,红色,0.104
14,8,3.826,1.703,-0.768,红色,本帧颜色确认,0.680,红色,0.871
14,9,11.711,-4.769,-0.815,未知,雷达框未匹配,,,
14,10,8.062,-16.980,-0.884,未知,雷达框未匹配,,,
14,11,3.014,-2.555,-0.796,蓝色,本帧颜色确认,0.618,蓝色,0.933
