帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
634,1,4.726,-1.605,-0.701,大黄锥,本帧颜色确认,0.679,大黄锥,0.946
634,2,5.828,-1.600,-0.674,大黄锥,本帧颜色确认,0.643,大黄锥,0.871
634,3,10.159,3.198,-0.891,红色,本帧颜色确认,0.472,红色,0.768
634,4,8.130,-2.050,-0.877,蓝色,本帧颜色确认,0.313,蓝色,0.441
634,5,4.693,1.226,-0.680,大黄锥,本帧颜色确认,0.653,大黄锥,0.916
634,6,12.207,6.127,-0.837,红色,本帧颜色确认,0.303,红色,0.672
634,7,5.905,1.183,-0.706,大黄锥,本帧颜色确认,0.618,大黄锥,0.871
634,8,12.672,9.419,-0.886,红色,本帧颜色确认,0.326,红色,0.500
634,9,14.301,-3.107,-0.877,红色,本帧颜色确认,0.400,红色,0.560
634,10,10.984,-3.858,-0.869,未知,雷达框未匹配,,,
634,11,13.021,1.768,-0.877,蓝色,本帧颜色确认,0.458,蓝色,0.193
