帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
136,1,6.369,-0.827,-0.618,大黄锥,本帧颜色确认,0.714,大黄锥,0.896
136,2,6.750,2.031,-0.710,大黄锥,本帧颜色确认,0.741,大黄锥,0.896
136,3,6.217,2.046,-0.716,大黄锥,沿用历史颜色,,,
136,4,6.878,-0.748,-0.722,大黄锥,沿用历史颜色,,,
136,5,3.516,2.380,-0.782,红色,本帧颜色确认,0.626,红色,0.871
136,6,12.378,-2.754,-0.813,未知,雷达框未匹配,,,
136,7,14.665,-0.705,-0.814,未知,雷达框未匹配,,,
136,8,11.257,4.244,-0.804,红色,本帧颜色确认,0.167,红色,0.328
136,9,3.401,-1.949,-0.766,蓝色,本帧颜色确认,0.595,蓝色,0.916
136,10,15.252,4.531,-0.833,未知,雷达框未匹配,,,
136,11,16.409,2.624,-0.885,未知,雷达框未匹配,,,
136,12,14.866,-7.867,-0.851,未知,雷达框未匹配,,,
136,13,14.192,2.933,-0.800,未知,雷达框未匹配,,,
