帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
616,1,8.761,4.024,-0.779,红色,本帧颜色确认,0.401,红色,0.768
616,2,8.917,-3.715,-0.772,蓝色,沿用历史颜色,,,
616,3,7.602,-6.130,-0.761,蓝色,本帧颜色确认,0.335,蓝色,0.768
616,4,7.293,5.963,-0.787,红色,本帧颜色确认,0.427,红色,0.768
616,5,11.119,-1.842,-0.701,蓝色,本帧颜色确认,0.344,蓝色,0.617
616,6,11.412,2.455,-0.819,红色,沿用历史颜色,,,
616,7,14.124,-0.808,-0.175,未知,雷达框未匹配,,,
616,8,4.711,-1.027,-0.745,小黄锥,本帧颜色确认,0.629,大黄锥,0.768
616,9,4.593,1.719,-0.800,小黄锥,本帧颜色确认,0.553,大黄锥,0.441
616,10,4.754,-5.314,-0.811,红色,本帧颜色确认,0.416,红色,0.842
