帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
618,1,8.300,-3.176,-0.792,红色,本帧颜色确认,0.542,红色,0.842
618,2,11.645,-5.861,-0.781,红色,颜色冲突，保持原色,0.452,小黄锥,0.193
618,3,9.315,-5.107,-0.788,红色,本帧颜色确认,0.430,红色,0.672
618,4,5.801,-4.866,-0.789,蓝色,本帧颜色确认,0.538,蓝色,0.871
618,5,9.880,-7.148,-0.808,红色,本帧颜色确认,0.455,红色,0.768
618,6,6.887,-7.398,-0.817,蓝色,本帧颜色确认,0.316,蓝色,0.768
618,7,13.004,-4.032,-0.855,红色,沿用历史颜色,,,
618,8,12.875,-9.480,-0.734,蓝色,沿用历史颜色,,,
618,9,17.558,-2.435,-0.864,小黄锥,本帧匹配成功,0.304,大黄锥,0.158
618,10,14.183,-2.452,-0.770,红色,本帧颜色确认,0.750,红色,0.129
618,11,16.514,-1.586,-0.729,小黄锥,本帧颜色确认,0.746,大黄锥,0.158
618,12,15.414,-5.427,-0.828,未知,雷达框未匹配,,,
618,13,14.668,-9.144,-0.813,蓝色,本帧颜色确认,0.328,蓝色,0.617
618,14,15.698,-0.751,-0.786,未知,雷达框未匹配,,,
618,15,3.893,-2.856,-0.861,蓝色,本帧颜色确认,0.432,蓝色,0.842
