帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
15,1,7.321,2.077,-0.817,红色,本帧颜色确认,0.535,红色,0.500
15,2,4.630,1.616,-0.691,大黄锥,本帧颜色确认,0.643,大黄锥,0.896
15,3,5.142,-1.172,-0.662,大黄锥,本帧颜色确认,0.465,大黄锥,0.441
15,4,14.906,-4.403,-0.876,未知,雷达框未匹配,,,
15,5,10.592,-3.401,-0.825,蓝色,本帧颜色确认,0.319,蓝色,0.207
15,6,7.770,-1.653,-0.846,蓝色,本帧颜色确认,0.437,蓝色,0.328
15,7,4.694,-1.223,-0.662,大黄锥,本帧颜色确认,0.779,大黄锥,0.896
15,8,9.761,3.583,-0.841,红色,本帧颜色确认,0.427,红色,0.328
15,9,9.623,-18.564,-0.836,未知,雷达框未匹配,,,
15,10,11.832,6.524,-0.805,红色,本帧颜色确认,0.265,红色,0.328
15,11,15.153,10.127,-0.851,未知,雷达框未匹配,,,
15,12,12.644,2.146,-0.806,未知,雷达框未匹配,,,
