帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
977,1,8.742,2.345,-0.784,蓝色,本帧颜色确认,0.583,蓝色,0.768
977,2,7.177,5.464,-0.767,红色,本帧颜色确认,0.539,红色,0.842
977,3,9.475,4.023,-0.791,蓝色,沿用历史颜色,,,
977,4,7.556,0.981,-0.825,蓝色,本帧颜色确认,0.476,蓝色,0.722
977,5,10.586,2.066,-0.829,小黄锥,沿用历史颜色,,,
977,6,13.080,5.136,-0.749,红色,本帧匹配成功,0.723,红色,0.500
977,7,12.029,-2.187,-0.782,未知,雷达框未匹配,,,
977,8,14.519,-1.087,-0.781,红色,沿用历史颜色,,,
977,9,12.602,-3.883,-0.768,未知,雷达框未匹配,,,
977,10,15.071,4.410,-0.726,红色,本帧匹配成功,0.467,红色,0.233
977,11,11.300,-0.381,-0.828,未知,雷达框未匹配,,,
977,12,3.859,-1.024,-0.769,蓝色,本帧颜色确认,0.448,蓝色,0.916
977,13,13.878,-3.486,-0.745,未知,雷达框未匹配,,,
977,14,13.108,2.940,-0.843,未知,雷达框未匹配,,,
977,15,5.733,3.536,-0.855,红色,本帧颜色确认,0.580,红色,0.842
