帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
96,1,5.149,-2.028,-0.704,大黄锥,本帧颜色确认,0.566,大黄锥,0.933
96,2,4.384,0.884,-0.671,大黄锥,本帧颜色确认,0.658,大黄锥,0.916
96,3,10.678,2.928,-0.703,蓝色,本帧颜色确认,0.381,蓝色,0.560
96,4,5.456,0.748,-0.621,大黄锥,本帧颜色确认,0.771,大黄锥,0.916
96,5,7.397,-2.757,-0.825,红色,沿用历史颜色,,,
96,6,3.959,-1.906,-0.675,大黄锥,本帧颜色确认,0.627,大黄锥,0.916
96,7,8.220,1.404,-0.743,蓝色,本帧颜色确认,0.519,蓝色,0.617
96,8,14.084,-6.191,-0.827,蓝色,本帧颜色确认,0.234,蓝色,0.233
96,9,10.984,-6.857,-0.789,红色,本帧颜色确认,0.316,红色,0.672
96,10,12.452,0.522,-0.786,红色,本帧颜色确认,0.471,红色,0.617
