帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
61,1,7.490,5.669,-0.805,红色,沿用历史颜色,,,
61,2,8.756,-4.039,-0.772,蓝色,沿用历史颜色,,,
61,3,8.910,3.688,-0.762,红色,本帧颜色确认,0.484,红色,0.808
61,4,7.360,-6.407,-0.752,蓝色,本帧颜色确认,0.328,蓝色,0.768
61,5,11.013,-2.282,-0.725,蓝色,本帧颜色确认,0.429,蓝色,0.617
61,6,4.504,-5.465,-0.826,红色,本帧颜色确认,0.402,红色,0.808
61,7,5.447,-3.472,-0.850,未知,雷达框未匹配,,,
61,8,14.185,1.496,-0.217,小黄锥,沿用历史颜色,,,
61,9,4.605,1.531,-0.843,小黄锥,本帧颜色确认,0.405,大黄锥,0.672
61,10,4.675,-1.176,-0.721,小黄锥,本帧匹配成功,0.402,大黄锥,0.808
