帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
551,1,10.177,-2.721,-0.750,小黄锥,颜色冲突，保持原色,0.662,红色,0.104
551,2,8.843,-4.424,-0.768,红色,本帧颜色确认,0.480,红色,0.617
551,3,11.669,1.274,-0.765,红色,本帧颜色确认,0.605,红色,0.104
551,4,7.756,-2.619,-0.824,红色,沿用历史颜色,,,
551,5,13.274,-8.433,-0.808,红色,本帧颜色确认,0.377,红色,0.617
551,6,12.628,3.382,-0.791,小黄锥,本帧颜色确认,0.362,大黄锥,0.129
551,7,6.040,-5.536,-0.825,蓝色,本帧颜色确认,0.581,蓝色,0.842
551,8,10.964,-0.581,-0.816,小黄锥,颜色冲突，保持原色,0.498,红色,0.278
551,9,14.961,2.252,-0.826,小黄锥,本帧颜色确认,0.371,大黄锥,0.129
551,10,12.753,-3.641,-0.796,红色,沿用历史颜色,,,
551,11,13.978,-5.017,-0.783,蓝色,本帧颜色确认,0.465,蓝色,0.617
551,12,15.767,-4.709,-0.734,蓝色,本帧匹配成功,0.339,蓝色,0.165
551,13,6.898,-8.258,-0.816,蓝色,本帧颜色确认,0.338,蓝色,0.768
551,14,14.295,0.569,-0.796,小黄锥,沿用历史颜色,,,
551,15,12.394,-5.845,-0.830,蓝色,本帧颜色确认,0.197,蓝色,0.158
551,16,13.715,2.792,-0.750,小黄锥,本帧颜色确认,0.464,大黄锥,0.278
551,17,9.281,-12.515,-0.682,未知,雷达框未匹配,,,
551,18,6.286,-1.044,-0.809,红色,本帧颜色确认,0.634,红色,0.808
551,19,4.354,-3.337,-0.814,蓝色,本帧颜色确认,0.467,蓝色,0.896
