帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
55,1,7.021,-6.785,-0.813,蓝色,沿用历史颜色,,,
55,2,8.527,-4.489,-0.755,蓝色,本帧颜色确认,0.349,蓝色,0.722
55,3,9.089,3.217,-0.765,红色,本帧颜色确认,0.339,红色,0.768
55,4,10.889,-2.861,-0.745,蓝色,本帧颜色确认,0.393,蓝色,0.617
55,5,7.765,5.260,-0.822,红色,沿用历史颜色,,,
55,6,13.981,-2.126,-0.273,小黄锥,沿用历史颜色,,,
55,7,4.723,1.263,-0.816,小黄锥,本帧颜色确认,0.602,大黄锥,0.842
55,8,4.229,-5.689,-0.792,未知,雷达框未匹配,,,
55,9,5.247,-3.763,-0.853,红色,沿用历史颜色,,,
55,10,4.749,4.478,-0.830,蓝色,本帧颜色确认,0.513,蓝色,0.768
