帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
127,1,8.941,-1.852,-0.789,红色,本帧颜色确认,0.375,红色,0.617
127,2,9.885,-3.259,-0.765,红色,本帧颜色确认,0.160,红色,0.617
127,3,11.349,-9.041,-0.856,红色,本帧颜色确认,0.250,红色,0.383
127,4,11.176,4.969,-0.769,蓝色,沿用历史颜色,,,
127,5,7.739,-6.164,-0.804,蓝色,本帧颜色确认,0.310,蓝色,0.672
127,6,8.929,1.823,-0.805,蓝色,沿用历史颜色,,,
127,7,10.190,3.280,-0.770,蓝色,沿用历史颜色,,,
127,8,10.608,-4.932,-0.762,红色,本帧颜色确认,0.276,红色,0.672
127,9,10.847,-1.591,-0.766,小黄锥,沿用历史颜色,,,
127,10,11.104,1.226,-0.750,小黄锥,沿用历史颜色,,,
127,11,8.487,6.276,-0.719,红色,本帧颜色确认,0.097,红色,0.768
127,12,12.442,-1.646,-0.785,未知,雷达框未匹配,,,
127,13,9.213,9.540,-0.788,未知,雷达框未匹配,,,
127,14,6.269,3.516,-0.814,红色,沿用历史颜色,,,
127,15,6.402,-3.583,-0.791,蓝色,本帧颜色确认,0.375,蓝色,0.768
127,16,12.264,1.163,-0.804,小黄锥,沿用历史颜色,,,
127,17,3.650,2.219,-0.817,红色,本帧匹配成功,0.444,红色,0.896
