帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
18,1,12.100,-0.130,-0.256,大黄锥,沿用历史颜色,,,
18,2,8.964,3.176,-0.842,红色,本帧颜色确认,0.367,红色,0.808
18,3,9.166,-1.261,-0.789,蓝色,本帧颜色确认,0.308,蓝色,0.808
18,4,11.786,2.804,-0.301,未知,雷达框未匹配,,,
18,5,7.030,-3.427,-0.814,蓝色,本帧颜色确认,0.293,蓝色,0.808
18,6,5.938,-5.818,-0.826,蓝色,本帧颜色确认,0.308,蓝色,0.808
18,7,4.904,6.671,-0.796,未知,雷达框未匹配,,,
18,8,6.449,4.689,-0.837,红色,本帧颜色确认,0.335,红色,0.808
18,9,3.021,-5.075,-0.830,未知,雷达框未匹配,,,
18,10,4.423,2.539,-0.832,蓝色,本帧颜色确认,0.454,蓝色,0.871
