帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
954,1,11.838,0.346,-0.758,未知,雷达框未匹配,,,
954,2,11.186,-6.294,-0.735,小黄锥,本帧匹配成功,0.386,大黄锥,0.129
954,3,12.103,-1.982,-0.778,未知,雷达框未匹配,,,
954,4,8.434,2.191,-0.818,小黄锥,沿用历史颜色,,,
954,5,7.403,0.647,-0.748,蓝色,本帧匹配成功,0.144,蓝色,0.808
954,6,12.301,-3.974,-0.711,未知,雷达框未匹配,,,
954,7,9.822,-6.416,-0.776,小黄锥,本帧匹配成功,0.409,小黄锥,0.181
954,8,6.457,4.141,-0.812,未知,雷达框未匹配,,,
954,9,12.446,-6.348,-0.713,未知,雷达框未匹配,,,
954,10,9.649,-4.576,-0.786,小黄锥,本帧匹配成功,0.316,小黄锥,0.193
954,11,9.344,-2.660,-0.746,小黄锥,本帧匹配成功,0.375,小黄锥,0.383
954,12,12.220,2.572,-0.797,红色,沿用历史颜色,,,
954,13,9.152,-0.024,-0.857,小黄锥,沿用历史颜色,,,
954,14,16.159,0.693,-0.779,未知,雷达框未匹配,,,
954,15,4.686,2.468,-0.858,红色,沿用历史颜色,,,
954,16,7.834,6.934,-0.761,未知,雷达框未匹配,,,
