帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
874,1,9.227,-2.343,-0.777,红色,本帧颜色确认,0.446,红色,0.722
874,2,8.049,-1.105,-0.768,红色,本帧颜色确认,0.396,红色,0.808
874,3,7.410,2.459,-0.828,未知,雷达框未匹配,,,
874,4,11.696,-7.750,-0.672,红色,本帧颜色确认,0.419,红色,0.722
874,5,8.375,4.109,-0.811,小黄锥,沿用历史颜色,,,
874,6,9.643,2.250,-0.758,未知,雷达框未匹配,,,
874,7,6.192,6.680,-0.750,红色,本帧颜色确认,0.538,红色,0.808
874,8,9.870,-0.536,-0.792,红色,沿用历史颜色,,,
874,9,8.597,-8.186,-0.771,蓝色,本帧颜色确认,0.331,蓝色,0.500
874,10,7.701,-5.390,-0.794,蓝色,沿用历史颜色,,,
874,11,9.098,5.932,-0.728,蓝色,颜色冲突，已修改,0.376,蓝色,0.560
874,12,10.215,-3.857,-0.739,红色,本帧颜色确认,0.405,红色,0.672
874,13,10.824,2.373,-0.827,小黄锥,沿用历史颜色,,,
874,14,11.428,-0.345,-0.812,未知,雷达框未匹配,,,
874,15,4.478,3.642,-0.806,红色,本帧颜色确认,0.661,红色,0.842
874,16,3.917,1.785,-0.844,未知,雷达框未匹配,,,
874,17,5.859,-3.263,-0.845,蓝色,沿用历史颜色,,,
