帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
432,1,6.887,4.926,-0.769,小黄锥,本帧颜色确认,0.247,大黄锥,0.158
432,2,10.628,-4.443,-0.818,红色,本帧颜色确认,0.101,红色,0.768
432,3,5.804,4.439,-0.804,蓝色,颜色冲突，保持原色,0.299,小黄锥,0.722
432,4,8.312,2.514,-0.799,未知,雷达框未匹配,,,
432,5,4.132,5.908,-0.826,未知,雷达框未匹配,,,
432,6,8.113,-1.183,-0.828,红色,本帧颜色确认,0.171,红色,0.672
432,7,7.835,-5.783,-0.817,蓝色,本帧颜色确认,0.129,蓝色,0.722
432,8,8.550,-8.913,-0.806,未知,雷达框未匹配,,,
432,9,6.862,1.861,-0.825,小黄锥,沿用历史颜色,,,
432,10,6.782,-0.039,-0.898,红色,沿用历史颜色,,,
432,11,11.545,-8.912,-0.844,未知,雷达框未匹配,,,
432,12,3.802,-1.891,-0.825,蓝色,本帧颜色确认,0.513,蓝色,0.871
432,13,4.269,7.849,-0.745,红色,沿用历史颜色,,,
432,14,6.198,-3.424,-0.845,蓝色,本帧颜色确认,0.332,蓝色,0.768
432,15,14.393,14.078,-0.981,未知,雷达框未匹配,,,
