帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
692,1,8.784,-3.698,-0.527,大黄锥,本帧颜色确认,0.535,大黄锥,0.768
692,2,8.964,-4.139,-0.573,大黄锥,本帧颜色确认,0.463,大黄锥,0.842
692,3,8.760,1.961,-0.822,红色,沿用历史颜色,,,
692,4,6.147,-4.757,-0.636,大黄锥,本帧颜色确认,0.600,大黄锥,0.768
692,5,10.041,4.036,-0.792,红色,沿用历史颜色,,,
692,6,6.323,-5.186,-0.624,大黄锥,本帧颜色确认,0.458,大黄锥,0.842
692,7,6.430,3.198,-0.781,蓝色,本帧颜色确认,0.537,蓝色,0.722
692,8,6.931,4.906,-0.761,蓝色,本帧颜色确认,0.546,蓝色,0.808
692,9,10.236,-5.945,-0.808,红色,沿用历史颜色,,,
692,10,8.254,-1.005,-0.815,红色,沿用历史颜色,,,
692,11,8.004,6.403,-0.775,蓝色,本帧颜色确认,0.251,蓝色,0.722
692,12,5.093,5.017,-0.806,小黄锥,本帧颜色确认,0.593,小黄锥,0.722
692,13,11.560,8.736,-0.792,蓝色,沿用历史颜色,,,
692,14,2.625,3.939,-0.800,小黄锥,沿用历史颜色,,,
692,15,3.899,1.979,-0.891,红色,沿用历史颜色,,,
692,16,6.898,-7.804,-0.841,蓝色,本帧颜色确认,0.171,蓝色,0.768
692,17,4.150,7.421,-0.816,小黄锥,沿用历史颜色,,,
