帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
969,1,6.132,6.092,-0.851,红色,本帧颜色确认,0.535,红色,0.722
969,2,6.815,-3.301,-0.809,小黄锥,本帧颜色确认,0.431,小黄锥,0.768
969,3,7.073,-7.015,-0.804,小黄锥,本帧颜色确认,0.332,小黄锥,0.808
969,4,6.997,-5.202,-0.806,小黄锥,本帧颜色确认,0.313,大黄锥,0.495
969,5,9.645,-7.137,-0.764,小黄锥,沿用历史颜色,,,
969,6,9.664,-4.849,-0.769,小黄锥,本帧颜色确认,0.372,小黄锥,0.617
969,7,8.432,-6.985,-0.787,小黄锥,本帧颜色确认,0.246,小黄锥,0.722
969,8,9.453,-0.603,-0.789,小黄锥,沿用历史颜色,,,
969,9,9.577,-2.893,-0.805,小黄锥,本帧颜色确认,0.460,小黄锥,0.617
969,10,10.059,1.511,-0.781,红色,本帧颜色确认,0.357,红色,0.617
969,11,12.220,3.566,-0.784,蓝色,沿用历史颜色,,,
969,12,6.808,-0.745,-0.862,小黄锥,沿用历史颜色,,,
969,13,14.669,2.255,-0.834,蓝色,颜色冲突，已修改,0.273,蓝色,0.278
969,14,11.778,0.269,-0.777,红色,本帧颜色确认,0.364,红色,0.617
969,15,6.584,9.282,-0.680,大黄锥,沿用历史颜色,,,
969,16,13.788,-0.611,-0.814,红色,本帧颜色确认,0.294,红色,0.278
969,17,10.411,5.816,-0.771,蓝色,本帧颜色确认,0.251,蓝色,0.617
969,18,6.296,1.416,-0.803,蓝色,本帧颜色确认,0.619,蓝色,0.617
969,19,4.526,3.450,-0.832,红色,本帧颜色确认,0.645,红色,0.871
