帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
65,1,4.986,-0.807,-0.526,大黄锥,本帧颜色确认,0.724,大黄锥,0.916
65,2,9.665,4.872,-0.771,红色,本帧颜色确认,0.366,红色,0.768
65,3,9.961,-2.970,-0.736,蓝色,本帧颜色确认,0.304,蓝色,0.617
65,4,7.737,-1.386,-0.767,蓝色,本帧匹配成功,0.235,蓝色,0.278
65,5,3.395,2.126,-0.640,大黄锥,本帧颜色确认,0.794,大黄锥,0.928
65,6,4.915,2.192,-0.694,大黄锥,本帧颜色确认,0.517,大黄锥,0.933
65,7,7.174,2.895,-0.791,红色,本帧颜色确认,0.473,红色,0.768
65,8,12.166,-1.000,-0.715,红色,本帧颜色确认,0.365,红色,0.177
65,9,13.755,6.133,-0.670,蓝色,沿用历史颜色,,,
65,10,11.827,-10.742,-0.713,未知,雷达框未匹配,,,
65,11,14.061,-3.871,-0.618,红色,本帧颜色确认,0.255,红色,0.383
65,12,10.985,7.168,-0.820,未知,雷达框未匹配,,,
