帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
165,1,7.278,5.972,-0.807,红色,沿用历史颜色,,,
165,2,8.759,4.023,-0.775,红色,沿用历史颜色,,,
165,3,7.610,-6.115,-0.722,蓝色,本帧颜色确认,0.321,蓝色,0.768
165,4,14.123,-0.815,-0.184,未知,雷达框未匹配,,,
165,5,11.124,-1.831,-0.699,蓝色,本帧颜色确认,0.300,蓝色,0.617
165,6,8.897,-3.701,-0.765,蓝色,沿用历史颜色,,,
165,7,5.587,-3.267,-0.834,红色,沿用历史颜色,,,
165,8,11.419,2.476,-0.799,红色,沿用历史颜色,,,
165,9,4.588,1.704,-0.783,小黄锥,本帧颜色确认,0.634,大黄锥,0.617
165,10,4.717,-1.023,-0.771,小黄锥,本帧颜色确认,0.709,大黄锥,0.560
165,11,7.292,-8.903,-0.713,蓝色,本帧颜色确认,0.173,蓝色,0.500
