帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
296,1,8.571,-3.907,-0.777,未知,雷达框未匹配,,,
296,2,9.733,-0.319,-0.815,红色,本帧颜色确认,0.444,红色,0.722
296,3,10.842,-4.121,-0.841,未知,雷达框未匹配,,,
296,4,11.462,0.900,-0.805,红色,本帧颜色确认,0.358,红色,0.560
296,5,9.555,-5.452,-0.802,蓝色,本帧颜色确认,0.269,蓝色,0.560
296,6,11.553,-1.502,-0.774,未知,雷达框未匹配,,,
296,7,13.359,-4.894,-0.792,未知,雷达框未匹配,,,
296,8,10.029,-7.219,-0.809,蓝色,本帧颜色确认,0.273,蓝色,0.328
296,9,6.115,-4.967,-0.788,红色,本帧颜色确认,0.441,红色,0.871
296,10,8.430,2.380,-0.803,蓝色,沿用历史颜色,,,
296,11,6.904,-7.285,-0.813,红色,本帧颜色确认,0.224,红色,0.768
296,12,10.468,4.268,-0.755,蓝色,本帧颜色确认,0.290,蓝色,0.233
296,13,4.129,-2.663,-0.828,红色,本帧颜色确认,0.520,红色,0.896
