帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
156,1,4.153,1.596,-0.670,大黄锥,沿用历史颜色,,,
156,2,4.600,1.567,-0.688,大黄锥,本帧颜色确认,0.626,大黄锥,0.896
156,3,12.402,-1.464,-0.847,红色,本帧颜色确认,0.256,红色,0.233
156,4,4.158,-1.235,-0.647,大黄锥,本帧颜色确认,0.691,大黄锥,0.896
156,5,10.034,-3.393,-0.783,蓝色,本帧颜色确认,0.318,蓝色,0.193
156,6,13.491,-2.787,-0.842,红色,沿用历史颜色,,,
156,7,14.336,-4.365,-0.775,红色,沿用历史颜色,,,
156,8,12.080,2.178,-0.861,未知,雷达框未匹配,,,
156,9,6.806,2.076,-0.868,红色,本帧颜色确认,0.426,红色,0.722
156,10,4.599,-1.186,-0.682,大黄锥,本帧颜色确认,0.562,大黄锥,0.672
156,11,13.178,3.735,-0.795,未知,雷达框未匹配,,,
156,12,7.223,-1.706,-0.801,蓝色,本帧颜色确认,0.452,蓝色,0.560
156,13,9.206,3.646,-0.885,红色,沿用历史颜色,,,
156,14,11.235,6.522,-0.792,红色,本帧颜色确认,0.288,红色,0.328
156,15,14.027,5.502,-0.860,未知,雷达框未匹配,,,
156,16,14.583,10.122,-0.868,未知,雷达框未匹配,,,
156,17,11.703,9.820,-0.802,红色,本帧颜色确认,0.217,红色,0.441
156,18,11.708,-5.688,-0.800,蓝色,本帧颜色确认,0.097,蓝色,0.233
156,19,14.254,1.792,-0.869,未知,雷达框未匹配,,,
156,20,14.292,-1.054,-0.853,未知,雷达框未匹配,,,
156,21,12.389,-8.562,-0.830,蓝色,本帧颜色确认,0.166,蓝色,0.233
156,22,15.504,-8.357,-0.804,未知,雷达框未匹配,,,
