帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
175,1,9.977,-3.315,-0.806,蓝色,本帧颜色确认,0.323,蓝色,0.233
175,2,4.513,-1.158,-0.652,大黄锥,本帧颜色确认,0.473,大黄锥,0.617
175,3,4.509,1.619,-0.669,大黄锥,本帧颜色确认,0.507,大黄锥,0.722
175,4,14.316,-4.252,-0.784,未知,雷达框未匹配,,,
175,5,12.349,-1.358,-0.815,红色,本帧颜色确认,0.510,红色,0.233
175,6,11.967,2.268,-0.821,未知,雷达框未匹配,,,
175,7,11.107,6.589,-0.826,红色,本帧颜色确认,0.609,红色,0.337
175,8,11.582,9.923,-0.788,红色,本帧颜色确认,0.529,红色,0.383
175,9,13.903,5.595,-0.841,未知,雷达框未匹配,,,
175,10,7.157,-1.642,-0.845,蓝色,本帧颜色确认,0.604,蓝色,0.383
175,11,13.067,3.820,-0.781,未知,雷达框未匹配,,,
175,12,14.432,10.222,-0.824,未知,雷达框未匹配,,,
175,13,6.677,2.127,-0.882,红色,本帧颜色确认,0.613,红色,0.808
175,14,13.417,-2.669,-0.767,红色,沿用历史颜色,,,
175,15,11.674,-5.594,-0.815,蓝色,本帧颜色确认,0.263,蓝色,0.278
175,16,4.048,-1.220,-0.590,大黄锥,本帧颜色确认,0.726,大黄锥,0.916
175,17,14.191,-0.902,-0.825,未知,雷达框未匹配,,,
175,18,15.806,-0.836,-0.795,未知,雷达框未匹配,,,
175,19,14.185,1.877,-0.790,未知,雷达框未匹配,,,
