帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
569,1,7.291,5.951,-0.783,红色,本帧颜色确认,0.476,红色,0.768
569,2,8.760,4.019,-0.779,红色,本帧颜色确认,0.452,红色,0.768
569,3,8.908,-3.708,-0.745,蓝色,本帧颜色确认,0.380,蓝色,0.722
569,4,7.609,-6.138,-0.751,蓝色,本帧颜色确认,0.361,蓝色,0.722
569,5,11.108,-1.826,-0.678,蓝色,本帧颜色确认,0.300,蓝色,0.617
569,6,4.715,-1.019,-0.769,小黄锥,本帧颜色确认,0.606,大黄锥,0.768
569,7,14.122,-0.805,-0.188,未知,雷达框未匹配,,,
569,8,4.741,-5.308,-0.787,红色,本帧颜色确认,0.511,红色,0.842
569,9,11.401,2.480,-0.866,红色,沿用历史颜色,,,
569,10,4.584,1.707,-0.796,小黄锥,本帧颜色确认,0.565,大黄锥,0.500
569,11,6.829,-1.539,-0.830,未知,雷达框未匹配,,,
