帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
122,1,6.370,-0.830,-0.636,大黄锥,本帧颜色确认,0.718,大黄锥,0.916
122,2,6.757,2.030,-0.710,大黄锥,本帧颜色确认,0.557,大黄锥,0.896
122,3,6.215,2.043,-0.721,大黄锥,沿用历史颜色,,,
122,4,6.877,-0.751,-0.718,大黄锥,沿用历史颜色,,,
122,5,3.519,2.381,-0.792,红色,本帧颜色确认,0.802,红色,0.896
122,6,12.381,-2.752,-0.820,未知,雷达框未匹配,,,
122,7,11.259,4.240,-0.793,红色,本帧颜色确认,0.729,红色,0.328
122,8,14.667,-0.704,-0.818,未知,雷达框未匹配,,,
122,9,15.252,4.530,-0.834,未知,雷达框未匹配,,,
122,10,16.409,2.624,-0.881,未知,雷达框未匹配,,,
122,11,3.401,-1.948,-0.785,蓝色,本帧颜色确认,0.734,蓝色,0.916
122,12,14.867,-7.867,-0.850,未知,雷达框未匹配,,,
122,13,14.192,2.935,-0.797,未知,雷达框未匹配,,,
