帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
711,1,4.205,-2.970,-0.679,大黄锥,本帧颜色确认,0.567,大黄锥,0.916
711,2,11.194,-3.676,-0.879,红色,本帧颜色确认,0.392,红色,0.129
711,3,6.638,-1.491,-0.693,大黄锥,本帧颜色确认,0.624,大黄锥,0.871
711,4,6.334,-1.176,-0.697,大黄锥,本帧颜色确认,0.807,大黄锥,0.842
711,5,8.429,-2.793,-0.874,红色,本帧颜色确认,0.472,红色,0.768
711,6,13.888,-6.559,-0.914,蓝色,沿用历史颜色,,,
711,7,5.070,6.556,-0.805,红色,沿用历史颜色,,,
711,8,5.900,-5.634,-0.929,蓝色,本帧颜色确认,0.332,蓝色,0.722
711,9,5.814,-11.638,-0.904,未知,雷达框未匹配,,,
711,10,11.063,-10.522,-0.896,未知,雷达框未匹配,,,
711,11,9.488,-9.391,-0.906,红色,本帧颜色确认,0.156,红色,0.672
711,12,6.446,-8.867,-0.870,未知,雷达框未匹配,,,
711,13,4.984,1.218,-0.848,红色,本帧颜色确认,0.746,红色,0.842
711,14,13.133,-8.685,-0.910,未知,雷达框未匹配,,,
711,15,4.516,4.166,-0.813,红色,本帧颜色确认,0.482,红色,0.896
711,16,17.546,-1.507,-0.858,红色,本帧匹配成功,0.327,红色,0.158
711,17,9.178,-11.021,-0.907,红色,本帧匹配成功,0.054,红色,0.560
