帧号,雷达时间戳,相机时间戳,时间差毫秒,雷达锥桶数,YOLO框数,成功匹配数,YOLO未匹配数,蓝色数,红色数,大黄锥数,小黄锥数,未知数,IoU阈值
572,1788659526.897247076,1788659526.925658703,28.412,25,28,17,11,5,5,4,8,3,0.050
