帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
572,1,9.458,-5.840,-0.517,大黄锥,本帧颜色确认,0.504,大黄锥,0.672
572,2,10.718,2.028,-0.779,蓝色,本帧颜色确认,0.464,蓝色,0.129
572,3,6.444,5.417,-0.769,小黄锥,本帧颜色确认,0.837,小黄锥,0.768
572,4,12.203,-5.135,-0.377,大黄锥,沿用历史颜色,,,
572,5,9.574,-6.291,-0.587,大黄锥,本帧颜色确认,0.465,大黄锥,0.768
572,6,7.721,-3.146,-0.798,蓝色,本帧颜色确认,0.428,蓝色,0.672
572,7,9.044,6.515,-0.797,小黄锥,本帧颜色确认,0.567,小黄锥,0.560
572,8,7.065,1.048,-0.823,红色,本帧颜色确认,0.717,红色,0.768
572,9,12.341,-5.584,-0.548,大黄锥,本帧颜色确认,0.749,大黄锥,0.500
572,10,5.438,9.573,-0.752,未知,雷达框未匹配,,,
572,11,7.071,3.238,-0.805,小黄锥,本帧颜色确认,0.643,小黄锥,0.457
572,12,5.917,7.333,-0.738,小黄锥,沿用历史颜色,,,
572,13,12.029,-2.380,-0.796,红色,本帧颜色确认,0.389,红色,0.441
572,14,14.519,2.361,-0.846,红色,沿用历史颜色,,,
572,15,11.500,3.655,-0.770,蓝色,本帧颜色确认,0.733,蓝色,0.617
572,16,12.740,4.965,-0.789,蓝色,本帧颜色确认,0.643,蓝色,0.328
572,17,12.931,0.495,-0.732,红色,本帧颜色确认,0.623,红色,0.672
572,18,9.665,4.024,-0.747,小黄锥,本帧颜色确认,0.722,小黄锥,0.328
572,19,9.754,-8.945,-0.819,蓝色,本帧颜色确认,0.314,蓝色,0.441
572,20,7.946,10.044,-0.807,小黄锥,沿用历史颜色,,,
572,21,8.423,8.339,-0.788,小黄锥,本帧颜色确认,0.567,小黄锥,0.560
572,22,8.914,-16.391,-0.857,未知,雷达框未匹配,,,
572,23,5.082,1.858,-0.837,红色,本帧颜色确认,0.734,红色,0.871
572,24,7.006,-14.209,-0.927,未知,雷达框未匹配,,,
572,25,6.645,9.713,-0.792,小黄锥,沿用历史颜色,,,
