帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
172,1,5.395,6.822,-0.765,未知,雷达框未匹配,,,
172,2,6.129,-5.340,-0.661,大黄锥,本帧匹配成功,0.535,大黄锥,0.842
172,3,8.559,-3.658,-0.653,大黄锥,本帧匹配成功,0.560,大黄锥,0.808
172,4,10.383,-5.135,-0.811,红色,本帧匹配成功,0.317,红色,0.672
172,5,7.127,-7.950,-0.908,未知,雷达框未匹配,,,
172,6,6.936,2.956,-0.824,红色,本帧匹配成功,0.477,红色,0.808
172,7,7.945,5.319,-0.803,红色,本帧匹配成功,0.488,红色,0.768
172,8,5.256,-4.159,-0.687,大黄锥,本帧匹配成功,0.634,大黄锥,0.896
172,9,7.652,-2.363,-0.650,大黄锥,本帧匹配成功,0.537,大黄锥,0.896
172,10,4.036,3.647,-0.844,蓝色,本帧匹配成功,0.547,蓝色,0.896
