帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
871,1,10.000,2.344,-0.781,未知,雷达框未匹配,,,
871,2,11.840,-2.450,-0.770,红色,本帧颜色确认,0.274,红色,0.560
871,3,7.014,3.467,-0.773,红色,本帧颜色确认,0.665,红色,0.808
871,4,10.670,-1.230,-0.749,红色,本帧颜色确认,0.355,红色,0.722
871,5,8.456,-3.387,-0.814,蓝色,沿用历史颜色,,,
871,6,10.958,4.015,-0.706,小黄锥,沿用历史颜色,,,
871,7,12.851,-3.938,-0.690,红色,本帧颜色确认,0.278,红色,0.617
871,8,12.218,2.137,-0.747,小黄锥,颜色冲突，已修改,0.282,大黄锥,0.104
871,9,12.462,-0.632,-0.831,未知,雷达框未匹配,,,
871,10,11.674,5.822,-0.701,蓝色,本帧颜色确认,0.438,蓝色,0.129
871,11,8.809,6.605,-0.667,红色,本帧颜色确认,0.536,红色,0.672
871,12,10.338,-5.502,-0.800,蓝色,沿用历史颜色,,,
871,13,14.348,-7.804,-0.720,红色,本帧颜色确认,0.248,红色,0.233
871,14,11.078,-11.564,-0.831,蓝色,沿用历史颜色,,,
871,15,4.753,1.777,-0.815,红色,本帧匹配成功,0.617,红色,0.722
871,16,11.802,10.498,-0.707,未知,雷达框未匹配,,,
871,17,14.050,-0.433,-0.733,未知,雷达框未匹配,,,
871,18,8.900,-18.544,-0.804,未知,雷达框未匹配,,,
871,19,11.301,-8.302,-0.814,蓝色,沿用历史颜色,,,
871,20,2.903,-1.658,-0.412,大黄锥,本帧颜色确认,0.352,大黄锥,0.900
871,21,8.939,9.919,-0.784,小黄锥,沿用历史颜色,,,
