帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
64,1,5.135,-0.601,-0.633,大黄锥,本帧颜色确认,0.717,大黄锥,0.916
64,2,4.925,2.242,-0.679,大黄锥,本帧颜色确认,0.697,大黄锥,0.916
64,3,3.757,2.082,-0.652,大黄锥,本帧颜色确认,0.755,大黄锥,0.938
64,4,10.471,-2.271,-0.817,蓝色,本帧颜色确认,0.426,蓝色,0.278
64,5,6.674,2.846,-0.831,红色,本帧颜色确认,0.483,红色,0.722
64,6,8.960,4.616,-0.800,红色,本帧颜色确认,0.652,红色,0.617
64,7,11.928,3.492,-0.781,蓝色,本帧颜色确认,0.438,蓝色,0.104
64,8,10.660,7.735,-0.810,红色,本帧颜色确认,0.442,红色,0.617
64,9,14.840,-2.822,-0.813,红色,本帧颜色确认,0.389,红色,0.278
64,10,4.051,-0.698,-0.625,大黄锥,本帧颜色确认,0.585,大黄锥,0.946
64,11,12.645,-0.104,-0.807,红色,本帧颜色确认,0.515,红色,0.441
64,12,14.212,3.303,-0.809,未知,雷达框未匹配,,,
