帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
638,1,5.843,-1.589,-0.689,大黄锥,本帧颜色确认,0.571,大黄锥,0.871
638,2,4.751,-1.608,-0.673,大黄锥,本帧颜色确认,0.650,大黄锥,0.946
638,3,10.145,3.190,-0.868,红色,本帧颜色确认,0.526,红色,0.768
638,4,8.127,-2.044,-0.863,蓝色,本帧颜色确认,0.313,蓝色,0.441
638,5,4.695,1.223,-0.671,大黄锥,本帧颜色确认,0.656,大黄锥,0.916
638,6,5.892,1.180,-0.712,大黄锥,本帧颜色确认,0.602,大黄锥,0.896
638,7,12.196,6.125,-0.866,红色,本帧颜色确认,0.446,红色,0.672
638,8,12.692,9.419,-0.896,红色,本帧颜色确认,0.390,红色,0.441
638,9,14.285,-3.132,-0.896,红色,本帧颜色确认,0.471,红色,0.500
638,10,10.017,-19.054,-0.956,未知,雷达框未匹配,,,
