帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
62,1,6.196,3.725,-0.806,红色,本帧颜色确认,0.482,红色,0.808
62,2,6.161,-3.993,-0.742,蓝色,本帧颜色确认,0.394,蓝色,0.808
62,3,8.799,2.109,-0.839,红色,本帧颜色确认,0.400,红色,0.560
62,4,4.820,-6.369,-0.798,未知,雷达框未匹配,,,
62,5,4.749,5.649,-0.821,红色,本帧颜色确认,0.600,红色,0.808
62,6,11.484,1.606,-0.249,大黄锥,沿用历史颜色,,,
62,7,8.380,-2.195,-0.789,蓝色,本帧颜色确认,0.559,蓝色,0.808
62,8,4.127,1.949,-0.835,蓝色,本帧颜色确认,0.552,蓝色,0.871
62,9,11.447,-1.239,-0.239,大黄锥,沿用历史颜色,,,
62,10,14.594,-1.793,-0.802,小黄锥,沿用历史颜色,,,
62,11,2.762,3.106,-0.776,蓝色,本帧颜色确认,0.815,蓝色,0.916
62,12,4.147,-1.831,-0.823,红色,本帧颜色确认,0.595,红色,0.871
62,13,2.860,-3.507,-0.791,红色,本帧颜色确认,0.462,红色,0.768
