帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
731,1,10.401,-1.626,-0.809,蓝色,沿用历史颜色,,,
731,2,12.039,-0.650,-0.807,蓝色,沿用历史颜色,,,
731,3,11.093,-5.450,-0.833,小黄锥,沿用历史颜色,,,
731,4,13.566,0.584,-0.747,蓝色,沿用历史颜色,,,
731,5,9.653,-6.687,-0.746,红色,本帧颜色确认,0.214,红色,0.672
731,6,11.446,2.672,-0.794,红色,沿用历史颜色,,,
731,7,9.224,-5.057,-0.787,红色,沿用历史颜色,,,
731,8,8.378,0.846,-0.738,红色,本帧颜色确认,0.485,红色,0.672
731,9,9.767,-8.482,-0.689,红色,本帧颜色确认,0.250,红色,0.560
731,10,13.262,5.486,-0.834,红色,沿用历史颜色,,,
731,11,13.307,-3.343,-0.835,小黄锥,沿用历史颜色,,,
731,12,12.219,-2.902,-0.753,未知,雷达框未匹配,,,
731,13,6.261,-5.837,-0.806,蓝色,沿用历史颜色,,,
731,14,4.402,-3.139,-0.862,蓝色,沿用历史颜色,,,
731,15,6.826,-8.619,-0.779,未知,雷达框未匹配,,,
731,16,15.994,4.578,-0.732,未知,雷达框未匹配,,,
