帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
88,1,4.618,1.610,-0.704,大黄锥,本帧颜色确认,0.600,大黄锥,0.896
88,2,5.148,-1.171,-0.679,大黄锥,本帧颜色确认,0.468,大黄锥,0.500
88,3,7.326,2.062,-0.801,红色,本帧颜色确认,0.544,红色,0.560
88,4,14.916,-4.401,-0.890,红色,本帧颜色确认,0.219,红色,0.104
88,5,7.788,-1.656,-0.839,蓝色,本帧颜色确认,0.312,蓝色,0.383
88,6,5.065,1.541,-0.697,大黄锥,本帧匹配成功,0.567,大黄锥,0.158
88,7,9.757,3.581,-0.840,红色,本帧颜色确认,0.547,红色,0.560
88,8,4.697,-1.189,-0.648,大黄锥,本帧颜色确认,0.741,大黄锥,0.916
88,9,10.580,-3.394,-0.837,蓝色,本帧颜色确认,0.252,蓝色,0.158
88,10,11.819,6.514,-0.821,红色,本帧颜色确认,0.353,红色,0.617
88,11,12.991,-1.474,-0.850,红色,本帧颜色确认,0.389,红色,0.441
88,12,12.647,2.174,-0.821,未知,雷达框未匹配,,,
