帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
435,1,7.274,5.952,-0.797,红色,沿用历史颜色,,,
435,2,8.760,4.019,-0.771,红色,本帧颜色确认,0.466,红色,0.768
435,3,7.593,-6.127,-0.758,蓝色,本帧颜色确认,0.335,蓝色,0.722
435,4,11.124,-1.833,-0.704,蓝色,本帧颜色确认,0.286,蓝色,0.672
435,5,8.909,-3.694,-0.708,蓝色,沿用历史颜色,,,
435,6,6.795,2.256,-0.832,未知,雷达框未匹配,,,
435,7,4.758,-5.311,-0.820,红色,本帧颜色确认,0.380,红色,0.871
435,8,14.123,-0.823,-0.186,未知,雷达框未匹配,,,
435,9,4.723,-1.015,-0.804,小黄锥,本帧颜色确认,0.534,大黄锥,0.768
435,10,4.580,1.709,-0.798,小黄锥,本帧颜色确认,0.616,大黄锥,0.617
435,11,7.802,-16.425,-0.738,未知,雷达框未匹配,,,
