帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
655,1,8.762,4.040,-0.762,红色,本帧颜色确认,0.452,红色,0.768
655,2,7.613,-6.131,-0.740,蓝色,本帧颜色确认,0.388,蓝色,0.768
655,3,8.908,-3.694,-0.793,蓝色,沿用历史颜色,,,
655,4,11.404,2.469,-0.829,红色,本帧颜色确认,0.289,红色,0.500
655,5,7.272,5.979,-0.789,红色,本帧颜色确认,0.384,红色,0.722
655,6,11.115,-1.826,-0.674,蓝色,本帧颜色确认,0.281,蓝色,0.672
655,7,4.756,-5.304,-0.806,红色,本帧颜色确认,0.446,红色,0.842
655,8,4.584,1.712,-0.814,小黄锥,本帧颜色确认,0.554,小黄锥,0.500
655,9,14.131,-0.814,-0.194,未知,雷达框未匹配,,,
655,10,5.578,-3.298,-0.841,未知,雷达框未匹配,,,
655,11,4.734,-1.025,-0.803,小黄锥,本帧颜色确认,0.570,大黄锥,0.768
