帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
4,1,12.342,-1.504,-0.249,未知,雷达框未匹配,,,
4,2,7.280,-4.212,-0.784,蓝色,本帧颜色确认,0.343,蓝色,0.808
4,3,12.273,1.491,-0.195,大黄锥,沿用历史颜色,,,
4,4,9.639,-2.261,-0.721,蓝色,本帧颜色确认,0.380,蓝色,0.672
4,5,13.819,-1.404,-0.181,未知,雷达框未匹配,,,
4,6,6.056,6.064,-0.773,红色,本帧颜色确认,0.388,红色,0.842
4,7,9.793,2.179,-0.796,红色,本帧匹配成功,0.267,红色,0.722
4,8,7.421,3.902,-0.772,红色,本帧颜色确认,0.309,红色,0.808
4,9,13.787,1.429,-0.258,大黄锥,沿用历史颜色,,,
4,10,5.982,-6.506,-0.789,蓝色,本帧颜色确认,0.376,蓝色,0.808
4,11,3.192,-5.554,-0.812,未知,雷达框未匹配,,,
