帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
71,1,8.425,-2.199,-0.796,蓝色,本帧颜色确认,0.532,蓝色,0.808
71,2,11.460,-1.252,-0.253,大黄锥,沿用历史颜色,,,
71,3,6.196,3.714,-0.799,红色,本帧颜色确认,0.527,红色,0.808
71,4,4.830,-6.401,-0.797,未知,雷达框未匹配,,,
71,5,8.784,2.090,-0.847,红色,本帧颜色确认,0.487,红色,0.560
71,6,6.166,-3.991,-0.732,蓝色,本帧颜色确认,0.375,蓝色,0.808
71,7,4.762,5.687,-0.803,红色,本帧颜色确认,0.530,红色,0.808
71,8,11.477,1.601,-0.265,大黄锥,沿用历史颜色,,,
71,9,4.115,1.957,-0.803,蓝色,本帧颜色确认,0.558,蓝色,0.871
71,10,14.571,-1.769,-0.879,小黄锥,沿用历史颜色,,,
71,11,2.748,3.104,-0.794,蓝色,本帧颜色确认,0.760,蓝色,0.916
71,12,4.469,-9.098,-0.812,未知,雷达框未匹配,,,
71,13,4.136,-1.819,-0.770,红色,本帧颜色确认,0.609,红色,0.871
