帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
215,1,8.040,4.384,-0.783,红色,本帧颜色确认,0.514,红色,0.808
215,2,10.606,-1.392,-0.762,蓝色,本帧颜色确认,0.360,蓝色,0.672
215,3,7.270,-5.792,-0.795,蓝色,本帧颜色确认,0.351,蓝色,0.768
215,4,8.457,-3.333,-0.785,蓝色,沿用历史颜色,,,
215,5,6.099,2.502,-0.807,蓝色,本帧颜色确认,0.516,蓝色,0.808
215,6,6.442,6.260,-0.803,红色,本帧颜色确认,0.435,红色,0.842
215,7,3.921,1.882,-0.772,小黄锥,本帧颜色确认,0.640,小黄锥,0.842
215,8,10.744,2.926,-0.780,红色,本帧颜色确认,0.590,红色,0.672
215,9,13.451,2.587,-0.213,未知,雷达框未匹配,,,
215,10,13.592,-0.258,-0.269,大黄锥,沿用历史颜色,,,
215,11,4.221,-0.818,-0.758,小黄锥,本帧颜色确认,0.530,小黄锥,0.722
