帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
51,1,7.490,5.663,-0.788,红色,本帧颜色确认,0.426,红色,0.808
51,2,7.371,-6.401,-0.751,蓝色,本帧颜色确认,0.224,蓝色,0.768
51,3,8.753,-4.048,-0.767,蓝色,本帧颜色确认,0.386,蓝色,0.768
51,4,8.904,3.689,-0.745,红色,本帧颜色确认,0.512,红色,0.808
51,5,11.052,-2.279,-0.764,蓝色,沿用历史颜色,,,
51,6,14.097,-1.363,-0.152,未知,雷达框未匹配,,,
51,7,4.499,-5.455,-0.823,红色,本帧颜色确认,0.447,红色,0.808
51,8,4.619,1.505,-0.819,小黄锥,本帧颜色确认,0.605,大黄锥,0.617
51,9,5.450,3.177,-0.819,未知,雷达框未匹配,,,
51,10,14.177,1.482,-0.183,小黄锥,沿用历史颜色,,,
