帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
73,1,5.147,-2.029,-0.715,大黄锥,本帧颜色确认,0.530,大黄锥,0.933
73,2,4.387,0.886,-0.667,大黄锥,本帧颜色确认,0.667,大黄锥,0.916
73,3,5.461,0.754,-0.491,大黄锥,本帧颜色确认,0.695,大黄锥,0.916
73,4,3.954,-1.904,-0.674,大黄锥,本帧颜色确认,0.641,大黄锥,0.916
73,5,10.671,2.931,-0.700,蓝色,本帧颜色确认,0.343,蓝色,0.560
73,6,10.967,-6.860,-0.798,红色,本帧颜色确认,0.317,红色,0.672
73,7,8.219,1.416,-0.758,蓝色,本帧颜色确认,0.490,蓝色,0.617
73,8,14.080,-6.185,-0.851,蓝色,本帧颜色确认,0.246,蓝色,0.233
73,9,12.451,0.527,-0.830,红色,本帧颜色确认,0.395,红色,0.617
73,10,7.413,-2.789,-0.864,红色,沿用历史颜色,,,
