帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
124,1,10.033,-1.264,-0.594,大黄锥,本帧颜色确认,0.655,大黄锥,0.808
124,2,7.004,-2.195,-0.827,蓝色,本帧颜色确认,0.585,蓝色,0.842
124,3,10.119,1.611,-0.595,大黄锥,本帧颜色确认,0.777,大黄锥,0.842
124,4,7.396,2.136,-0.868,红色,本帧颜色确认,0.578,红色,0.768
124,5,3.328,-6.395,-0.861,蓝色,沿用历史颜色,,,
124,6,10.495,-1.187,-0.686,小黄锥,沿用历史颜色,,,
124,7,10.539,1.553,-0.786,小黄锥,沿用历史颜色,,,
124,8,13.160,-1.810,-0.875,小黄锥,沿用历史颜色,,,
124,9,4.735,-4.018,-0.845,蓝色,本帧颜色确认,0.544,蓝色,0.842
124,10,4.826,3.781,-0.839,红色,本帧颜色确认,0.541,红色,0.871
