帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
99,1,11.642,0.820,-0.309,未知,雷达框未匹配,,,
99,2,6.748,3.559,-0.793,红色,本帧匹配成功,0.519,红色,0.808
99,3,11.491,-2.107,-0.239,未知,雷达框未匹配,,,
99,4,8.435,-2.752,-0.799,蓝色,本帧匹配成功,0.440,蓝色,0.808
99,5,8.951,1.699,-0.796,红色,本帧匹配成功,0.222,红色,0.768
99,6,12.355,-2.118,-0.548,大黄锥,本帧匹配成功,0.305,大黄锥,0.808
99,7,5.556,5.848,-0.807,红色,本帧匹配成功,0.352,红色,0.808
99,8,5.961,-4.545,-0.772,蓝色,本帧匹配成功,0.446,蓝色,0.768
99,9,12.643,0.695,-0.332,未知,雷达框未匹配,,,
99,10,4.432,-6.692,-0.827,未知,雷达框未匹配,,,
