帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
541,1,6.104,4.377,-0.771,红色,本帧颜色确认,0.449,红色,0.871
541,2,8.293,2.361,-0.738,蓝色,沿用历史颜色,,,
541,3,10.840,-1.059,-0.741,小黄锥,沿用历史颜色,,,
541,4,10.381,-4.428,-0.721,红色,本帧颜色确认,0.481,红色,0.672
541,5,8.498,-1.545,-0.827,红色,沿用历史颜色,,,
541,6,12.798,2.503,-0.819,小黄锥,沿用历史颜色,,,
541,7,6.325,-3.512,-0.795,蓝色,沿用历史颜色,,,
541,8,7.751,-5.591,-0.780,蓝色,沿用历史颜色,,,
541,9,10.906,2.338,-0.766,小黄锥,沿用历史颜色,,,
541,10,12.826,-1.034,-0.740,小黄锥,沿用历史颜色,,,
541,11,8.447,-8.493,-0.825,蓝色,沿用历史颜色,,,
541,12,7.402,6.654,-0.749,红色,本帧颜色确认,0.310,红色,0.635
541,13,11.357,-8.359,-0.699,红色,本帧颜色确认,0.655,红色,0.441
541,14,10.185,5.568,-0.747,未知,雷达框未匹配,,,
541,15,15.415,-2.681,-0.882,未知,雷达框未匹配,,,
541,16,3.573,2.440,-0.802,红色,本帧颜色确认,0.493,红色,0.896
