帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
58,1,9.945,-2.582,-0.763,蓝色,本帧颜色确认,0.625,蓝色,0.383
58,2,6.789,3.083,-0.782,红色,沿用历史颜色,,,
58,3,14.315,0.167,-0.693,小黄锥,本帧颜色确认,0.355,大黄锥,0.383
58,4,14.079,-3.218,-0.723,红色,本帧颜色确认,0.600,红色,0.441
58,5,4.591,2.191,-0.544,大黄锥,本帧颜色确认,0.795,大黄锥,0.896
58,6,12.043,-0.525,-0.728,红色,本帧颜色确认,0.571,红色,0.441
58,7,4.903,-0.693,-0.658,大黄锥,本帧颜色确认,0.679,大黄锥,0.916
58,8,9.168,5.241,-0.649,红色,本帧颜色确认,0.573,红色,0.768
58,9,15.401,-7.061,-0.798,红色,本帧匹配成功,0.852,红色,0.369
58,10,11.507,3.388,-0.571,未知,雷达框未匹配,,,
58,11,11.567,-4.547,-0.783,蓝色,本帧匹配成功,0.717,蓝色,0.328
58,12,16.269,0.363,-0.560,小黄锥,沿用历史颜色,,,
