帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
107,1,5.384,2.542,-0.711,大黄锥,本帧颜色确认,0.670,大黄锥,0.916
107,2,7.087,3.186,-0.842,红色,本帧颜色确认,0.516,红色,0.617
107,3,11.014,-1.789,-0.835,蓝色,本帧颜色确认,0.344,蓝色,0.328
107,4,12.355,4.000,-0.834,蓝色,本帧颜色确认,0.429,蓝色,0.129
107,5,4.580,-0.424,-0.659,大黄锥,本帧颜色确认,0.675,大黄锥,0.916
107,6,4.195,2.430,-0.683,大黄锥,本帧颜色确认,0.679,大黄锥,0.946
107,7,5.637,-0.267,-0.696,大黄锥,本帧颜色确认,0.688,大黄锥,0.871
107,8,14.364,-0.753,-0.821,未知,雷达框未匹配,,,
107,9,10.977,8.207,-0.813,红色,本帧颜色确认,0.496,红色,0.383
107,10,9.384,5.078,-0.824,红色,本帧颜色确认,0.408,红色,0.500
107,11,15.421,-2.200,-0.928,红色,本帧颜色确认,0.360,红色,0.129
