帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
949,1,5.888,6.544,-0.814,红色,本帧颜色确认,0.494,红色,0.808
949,2,8.436,5.656,-0.788,未知,雷达框未匹配,,,
949,3,9.949,3.947,-0.832,蓝色,沿用历史颜色,,,
949,4,7.219,2.233,-0.837,蓝色,沿用历史颜色,,,
949,5,8.060,3.824,-0.793,蓝色,本帧颜色确认,0.393,蓝色,0.722
949,6,11.209,1.707,-0.812,小黄锥,本帧颜色确认,0.338,小黄锥,0.104
949,7,13.413,3.399,-0.818,红色,沿用历史颜色,,,
949,8,12.260,0.139,-0.775,未知,雷达框未匹配,,,
949,9,13.882,7.250,-0.847,红色,本帧颜色确认,0.206,红色,0.617
949,10,13.220,-1.460,-0.833,未知,雷达框未匹配,,,
949,11,14.430,-0.773,-0.750,未知,雷达框未匹配,,,
949,12,11.732,7.491,-0.760,红色,本帧颜色确认,0.364,红色,0.617
949,13,15.497,-0.315,-0.756,未知,雷达框未匹配,,,
