帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
331,1,7.564,-4.440,-0.828,小黄锥,沿用历史颜色,,,
331,2,8.042,2.289,-0.786,蓝色,沿用历史颜色,,,
331,3,6.096,-3.959,-0.776,小黄锥,本帧颜色确认,0.446,小黄锥,0.233
331,4,4.956,-7.077,-0.834,蓝色,沿用历史颜色,,,
331,5,5.784,4.207,-0.799,红色,本帧颜色确认,0.581,红色,0.842
331,6,7.300,7.150,-0.743,红色,本帧颜色确认,0.588,红色,0.808
331,7,4.142,-3.725,-0.853,红色,本帧颜色确认,0.518,红色,0.842
331,8,7.026,-1.340,-0.868,未知,雷达框未匹配,,,
331,9,8.130,-1.668,-0.809,蓝色,沿用历史颜色,,,
331,10,4.725,-5.325,-0.850,红色,本帧颜色确认,0.392,红色,0.808
331,11,10.113,6.462,-0.787,蓝色,沿用历史颜色,,,
331,12,5.110,-0.201,-0.825,蓝色,本帧颜色确认,0.616,蓝色,0.842
