帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
781,1,6.615,6.429,-0.761,红色,本帧颜色确认,0.448,红色,0.842
781,2,5.702,-5.068,-0.840,小黄锥,本帧颜色确认,0.312,小黄锥,0.722
781,3,9.323,5.480,-0.792,蓝色,沿用历史颜色,,,
781,4,10.030,10.270,-0.837,蓝色,沿用历史颜色,,,
781,5,4.253,-4.481,-0.830,小黄锥,本帧颜色确认,0.543,小黄锥,0.842
781,6,6.872,1.562,-0.850,蓝色,沿用历史颜色,,,
781,7,2.423,-4.053,-0.826,红色,沿用历史颜色,,,
781,8,6.542,-2.424,-0.885,小黄锥,本帧颜色确认,0.605,大黄锥,0.193
781,9,4.762,3.651,-0.865,红色,沿用历史颜色,,,
781,10,2.773,-5.671,-0.827,红色,沿用历史颜色,,,
