帧号,雷达时间戳,相机时间戳,时间差毫秒,雷达锥桶数,YOLO框数,成功匹配数,YOLO未匹配数,蓝色数,红色数,大黄锥数,小黄锥数,未知数,IoU阈值
42,1788662213.048743010,1788662213.060586452,11.843,6,18,4,14,0,2,3,0,1,0.050
