帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
450,1,8.758,4.020,-0.772,红色,本帧颜色确认,0.407,红色,0.768
450,2,7.273,5.965,-0.780,红色,本帧颜色确认,0.431,红色,0.808
450,3,7.600,-6.127,-0.755,蓝色,本帧颜色确认,0.348,蓝色,0.768
450,4,8.905,-3.705,-0.789,蓝色,沿用历史颜色,,,
450,5,11.136,-1.836,-0.680,蓝色,本帧颜色确认,0.300,蓝色,0.617
450,6,11.407,2.459,-0.844,红色,沿用历史颜色,,,
450,7,4.761,-5.304,-0.791,红色,本帧颜色确认,0.402,红色,0.871
450,8,14.125,-0.829,-0.173,未知,雷达框未匹配,,,
450,9,4.709,-1.025,-0.747,小黄锥,本帧颜色确认,0.648,大黄锥,0.722
450,10,4.585,1.708,-0.805,小黄锥,本帧颜色确认,0.565,大黄锥,0.617
