帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
64,1,7.127,4.919,-0.828,红色,沿用历史颜色,,,
64,2,7.482,-2.930,-0.799,蓝色,本帧颜色确认,0.346,蓝色,0.808
64,3,12.681,-7.711,-0.749,红色,本帧颜色确认,0.280,红色,0.441
64,4,9.659,-0.941,-0.786,红色,本帧颜色确认,0.317,红色,0.722
64,5,9.378,2.937,-0.781,蓝色,本帧颜色确认,0.265,蓝色,0.278
64,6,11.569,-3.815,-0.751,红色,本帧颜色确认,0.406,红色,0.722
64,7,11.981,2.959,-0.867,小黄锥,沿用历史颜色,,,
64,8,9.743,-7.863,-0.764,蓝色,本帧颜色确认,0.284,蓝色,0.672
64,9,13.958,-0.338,-0.771,未知,雷达框未匹配,,,
64,10,11.180,6.172,-0.820,蓝色,沿用历史颜色,,,
64,11,9.006,-5.022,-0.772,蓝色,本帧颜色确认,0.318,蓝色,0.560
64,12,13.888,3.173,-0.771,小黄锥,本帧颜色确认,0.459,大黄锥,0.193
64,13,12.016,-0.431,-0.796,小黄锥,本帧颜色确认,0.302,大黄锥,0.383
64,14,16.481,-1.851,-1.002,未知,雷达框未匹配,,,
