帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
152,1,6.619,3.953,-0.788,小黄锥,本帧颜色确认,0.579,小黄锥,0.393
152,2,5.123,5.665,-0.817,蓝色,本帧颜色确认,0.462,蓝色,0.842
152,3,7.261,1.246,-0.791,红色,颜色冲突，已修改,0.561,红色,0.150
152,4,8.068,-1.973,-0.772,红色,本帧颜色确认,0.385,红色,0.722
152,5,8.789,1.696,-0.817,小黄锥,沿用历史颜色,,,
152,6,7.738,4.302,-0.789,小黄锥,沿用历史颜色,,,
152,7,10.062,-5.565,-0.821,红色,本帧颜色确认,0.348,红色,0.672
152,8,6.833,-6.748,-0.822,蓝色,本帧颜色确认,0.290,蓝色,0.722
152,9,10.360,-10.129,-0.848,红色,本帧颜色确认,0.090,红色,0.722
152,10,5.544,7.532,-0.806,蓝色,沿用历史颜色,,,
152,11,6.913,-0.617,-0.862,红色,沿用历史颜色,,,
