帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
34,1,9.934,-2.584,-0.761,蓝色,本帧颜色确认,0.627,蓝色,0.383
34,2,12.042,-0.551,-0.739,红色,本帧颜色确认,0.558,红色,0.383
34,3,4.886,-0.698,-0.673,大黄锥,本帧颜色确认,0.646,大黄锥,0.916
34,4,6.792,3.080,-0.759,未知,雷达框未匹配,,,
34,5,4.593,2.198,-0.559,大黄锥,本帧颜色确认,0.763,大黄锥,0.896
34,6,9.151,5.225,-0.711,未知,雷达框未匹配,,,
34,7,11.564,-4.582,-0.829,蓝色,本帧颜色确认,0.646,蓝色,0.383
34,8,14.090,-3.224,-0.644,红色,本帧颜色确认,0.341,红色,0.383
34,9,14.315,0.147,-0.613,小黄锥,本帧颜色确认,0.381,大黄锥,0.328
34,10,11.497,3.383,-0.473,未知,雷达框未匹配,,,
