帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
3,1,4.381,0.875,-0.637,大黄锥,本帧颜色确认,0.676,大黄锥,0.916
3,2,5.139,-2.006,-0.671,大黄锥,本帧颜色确认,0.588,大黄锥,0.933
3,3,10.687,2.934,-0.745,蓝色,本帧颜色确认,0.339,蓝色,0.560
3,4,5.483,0.755,-0.664,大黄锥,本帧颜色确认,0.677,大黄锥,0.916
3,5,3.963,-1.902,-0.656,大黄锥,本帧颜色确认,0.649,大黄锥,0.916
3,6,7.473,-2.786,-0.870,未知,雷达框未匹配,,,
3,7,9.796,-4.768,-0.835,未知,雷达框未匹配,,,
3,8,12.446,0.517,-0.808,红色,本帧颜色确认,0.473,红色,0.617
3,9,10.984,-6.870,-0.801,红色,本帧颜色确认,0.370,红色,0.672
3,10,8.199,1.407,-0.754,蓝色,本帧颜色确认,0.357,蓝色,0.617
3,11,14.079,-6.205,-0.809,蓝色,本帧颜色确认,0.316,蓝色,0.193
