帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
570,1,8.768,4.013,-0.761,红色,本帧颜色确认,0.533,红色,0.768
570,2,7.607,-6.150,-0.760,蓝色,本帧颜色确认,0.373,蓝色,0.768
570,3,8.907,-3.701,-0.773,蓝色,沿用历史颜色,,,
570,4,7.282,5.953,-0.762,红色,本帧颜色确认,0.509,红色,0.808
570,5,11.108,-1.847,-0.689,蓝色,本帧颜色确认,0.368,蓝色,0.672
570,6,6.783,2.281,-0.829,未知,雷达框未匹配,,,
570,7,4.739,-5.298,-0.838,红色,本帧颜色确认,0.366,红色,0.842
570,8,4.592,1.702,-0.794,小黄锥,本帧颜色确认,0.637,小黄锥,0.233
570,9,4.717,-1.022,-0.753,小黄锥,本帧颜色确认,0.639,大黄锥,0.768
570,10,7.784,-16.410,-0.736,未知,雷达框未匹配,,,
