帧号,雷达时间戳,相机时间戳,时间差毫秒,雷达锥桶数,YOLO框数,成功匹配数,YOLO未匹配数,蓝色数,红色数,大黄锥数,小黄锥数,未知数,IoU阈值
382,1788664735.955790043,1788664736.004967213,49.177,5,15,3,12,3,2,0,0,0,0.050
