帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
354,1,6.623,5.141,-0.773,小黄锥,本帧匹配成功,0.400,小黄锥,0.672
354,2,6.036,-7.266,-0.608,大黄锥,本帧匹配成功,0.607,大黄锥,0.842
354,3,10.485,-1.317,-0.767,红色,本帧匹配成功,0.276,红色,0.768
354,4,6.915,3.326,-0.808,未知,雷达框未匹配,,,
354,5,9.092,-3.912,-0.809,红色,本帧匹配成功,0.360,红色,0.768
354,6,10.737,2.845,-0.717,蓝色,本帧匹配成功,0.289,蓝色,0.560
354,7,8.909,-6.759,-0.444,大黄锥,本帧匹配成功,0.437,大黄锥,0.871
354,8,6.134,-8.112,-0.659,未知,雷达框未匹配,,,
354,9,12.402,0.367,-0.603,红色,本帧匹配成功,0.256,红色,0.672
354,10,14.496,4.288,-0.765,未知,雷达框未匹配,,,
354,11,8.173,0.545,-0.784,未知,雷达框未匹配,,,
354,12,6.336,6.573,-0.685,小黄锥,本帧匹配成功,0.573,大黄锥,0.383
354,13,4.669,-4.417,-0.824,蓝色,本帧匹配成功,0.555,蓝色,0.896
354,14,10.099,-10.131,-0.789,红色,本帧匹配成功,0.178,红色,0.722
354,15,4.662,2.923,-0.822,未知,雷达框未匹配,,,
354,16,9.140,-7.740,-0.333,未知,雷达框未匹配,,,
