帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
409,1,8.453,-2.035,-0.826,红色,本帧颜色确认,0.125,红色,0.722
409,2,5.169,5.392,-0.786,蓝色,沿用历史颜色,,,
409,3,7.727,-6.605,-0.857,蓝色,本帧颜色确认,0.065,蓝色,0.672
409,4,8.997,1.621,-0.827,未知,雷达框未匹配,,,
409,5,5.495,7.301,-0.767,蓝色,沿用历史颜色,,,
409,6,7.223,-0.767,-0.802,红色,本帧颜色确认,0.184,红色,0.808
409,7,10.646,-5.550,-0.848,红色,沿用历史颜色,,,
409,8,6.286,-4.060,-0.843,蓝色,本帧颜色确认,0.245,蓝色,0.722
409,9,7.473,1.146,-0.834,小黄锥,沿用历史颜色,,,
409,10,7.841,4.192,-0.803,小黄锥,本帧颜色确认,0.637,小黄锥,0.500
409,11,6.738,3.803,-0.781,未知,雷达框未匹配,,,
409,12,11.097,-10.103,-0.851,未知,雷达框未匹配,,,
409,13,4.513,3.581,-0.807,蓝色,沿用历史颜色,,,
409,14,5.840,0.207,-0.870,红色,沿用历史颜色,,,
409,15,9.956,-14.015,-0.847,未知,雷达框未匹配,,,
409,16,4.055,-2.300,-0.847,蓝色,本帧颜色确认,0.402,蓝色,0.896
