帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
13,1,7.327,2.072,-0.839,红色,本帧颜色确认,0.550,红色,0.500
13,2,5.143,-1.169,-0.679,大黄锥,本帧颜色确认,0.545,大黄锥,0.500
13,3,4.620,1.614,-0.685,大黄锥,本帧颜色确认,0.630,大黄锥,0.916
13,4,10.602,-3.407,-0.823,蓝色,本帧颜色确认,0.478,蓝色,0.217
13,5,7.782,-1.655,-0.815,蓝色,本帧颜色确认,0.431,蓝色,0.129
13,6,4.694,-1.226,-0.675,大黄锥,本帧颜色确认,0.740,大黄锥,0.896
13,7,12.994,-1.472,-0.816,红色,本帧颜色确认,0.316,红色,0.233
13,8,14.905,-4.405,-0.868,未知,雷达框未匹配,,,
13,9,9.767,3.584,-0.809,红色,本帧颜色确认,0.446,红色,0.328
13,10,11.825,6.522,-0.778,红色,本帧颜色确认,0.253,红色,0.328
